fid,imageName,lat,lng,dataTime,remark,上傳者,標註者,驗證者,標籤,createdAt,updatedAt,原本有無設置人行空間,保護性,原始總寬度－是否夠寬讓輪椅通行,佔用情形(多選)-導致兩人交會需停讓或淨寬<1.5米,行人被迫實際行走路徑中會碰到的最大動態風險,承受上題風險的頻率,使用目的,思源地圖類別-無須填寫,思源地圖名稱-無須填寫,imageUrl,_id,rank_a1,rank_b1,rank_c1,COUNTYNAME,TOWNNAME,VILLNAME,村里全名,edu_Distance,hospital_Distance,near_edu,near_hospital
"2199",02200.jpg,24.73698016,121.0927033,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）|公共設施阻礙（樹穴）,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d75fac0babfab769887d8b.jpg,63d75fac0babfab769887d8b,8.6,3,5,新竹縣,竹東鎮,鷄林里,新竹縣竹東鎮鷄林里,455.724521129826,21082.8360077052,"1","0"
"2200",02201.jpg,24.73703863,121.0931969,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（樹穴）,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d75fda0babfa7498887d96.jpg,63d75fda0babfa7498887d96,8.6,3,5,新竹縣,竹東鎮,鷄林里,新竹縣竹東鎮鷄林里,446.945881251878,21055.6980388483,"1","0"
"2201",02202.jpg,24.73688272,121.0932505,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d760370babfa1c9d887da1.jpg,63d760370babfa1c9d887da1,8.6,3,5,新竹縣,竹東鎮,鷄林里,新竹縣竹東鎮鷄林里,428.873411369284,21069.0267268915,"1","0"
"2202",02203.jpg,24.73712633,121.0935777,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,常如此(79~50%),親子活動|通學|工作|採購食物|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d760770babfa0329887dac.jpg,63d760770babfa0329887dac,2.6,-7,0,新竹縣,竹東鎮,鷄林里,新竹縣竹東鎮鷄林里,448.630142615938,21030.5470259194,"1","0"
"2203",02204.jpg,24.73734557,121.0938674,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d760f50babfaa39f887dbf.jpg,63d760f50babfaa39f887dbf,2.6,-7,0,新竹縣,竹東鎮,鷄林里,新竹縣竹東鎮鷄林里,469.074100544855,20996.1347974904,"1","0"
"2204",02205.jpg,24.73748687,121.0940444,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|公共設施阻礙（機電設備）,有機車行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7615c0babfa678a887dca.jpg,63d7615c0babfa678a887dca,5,-3,1.6,新竹縣,竹東鎮,鷄林里,新竹縣竹東鎮鷄林里,483.430156132175,20974.3781679367,"1","0"
"2205",02206.jpg,24.73818845,121.0940766,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),親子活動|通學|休閒|採購食物|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d761ab0babfa6330887dd5.jpg,63d761ab0babfa6330887dd5,2.8,-6,0,新竹縣,竹東鎮,仁愛里,新竹縣竹東鎮仁愛里,560.925888579572,20902.5964252203,"0","0"
"2206",02207.jpg,24.73887055,121.0934544,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,有機車行駛,常如此(79~50%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d761f40babfadd9c887de0.jpg,63d761f40babfadd9c887de0,6.4,4,4,新竹縣,竹東鎮,仁愛里,新竹縣竹東鎮仁愛里,478.108203918799,20861.0550771537,"1","0"
"2207",02208.jpg,24.73897977,121.0933773,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,標線人行道(有實體分隔),輪椅可以通行（寬於100公分）,無佔用或阻礙,有機車行駛,常如此(79~50%),親子活動|通學|休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7624d0babfa618f887dee.jpg,63d7624d0babfa618f887dee,6.4,4,4,新竹縣,竹東鎮,仁愛里,新竹縣竹東鎮仁愛里,465.843014606278,20853.4620631549,"1","0"
"2208",02209.jpg,24.73920185,121.0930681,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,常如此(79~50%),休閒|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d762800babfab63a887df9.jpg,63d762800babfab63a887df9,2.6,-7,0,新竹縣,竹東鎮,仁愛里,新竹縣竹東鎮仁愛里,427.165569836345,20844.6734911643,"1","0"
"2209",02210.jpg,24.73975727,121.0926068,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,有汽車行駛,有時如此(49~30%),休閒,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d762eb0babfa1669887e04.jpg,63d762eb0babfa1669887e04,2.6,-7,0,新竹縣,竹東鎮,仁愛里,新竹縣竹東鎮仁愛里,361.458260330318,20809.3194300979,"1","0"
"2210",02211.jpg,24.7402396,121.0920864,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,通常如此(94~80%),休閒|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d763230babfa14fd887e0f.jpg,63d763230babfa14fd887e0f,2.6,-7,0,新竹縣,竹東鎮,榮樂里,新竹縣竹東鎮榮樂里,296.861345059233,20618.4034239144,"1","0"
"2211",02212.jpg,24.74059304,121.0917505,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）|私人佔用（商家、住家）|私人佔用（臨時停車）,有機車行駛,常如此(79~50%),親子活動|休閒|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d763670babfa67e2887e1a.jpg,63d763670babfa67e2887e1a,5,-3,1.6,新竹縣,竹東鎮,榮樂里,新竹縣竹東鎮榮樂里,257.779887081155,20567.351525383,"1","0"
"2212",02213.jpg,24.74081937,121.0915607,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅無法通行（窄於100公分）,公共設施阻礙（機電設備）|私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),休閒|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d763bd0babfaedd6887e25.jpg,63d763bd0babfaedd6887e25,1.6,-9.5,0,新竹縣,竹東鎮,榮樂里,新竹縣竹東鎮榮樂里,237.915155400808,20535.9771420199,"1","0"
"2213",02214.jpg,24.74115067,121.0912871,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅無法通行（窄於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d763fb0babfa6296887e30.jpg,63d763fb0babfa6296887e30,1.6,-9.5,0,新竹縣,竹東鎮,榮樂里,新竹縣竹東鎮榮樂里,214.396409780751,20490.2724614779,"1","0"
"2214",02215.jpg,24.74183275,121.09052,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,,,,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,私人佔用（臨時停車）|私人佔用（商家、住家）|公共設施阻礙（機電設備）,有汽車行駛,總是如此(100%~95%),工作|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d764420babfad7c0887e3b.jpg,63d764420babfad7c0887e3b,2.6,-7,0,新竹縣,竹東鎮,榮樂里,新竹縣竹東鎮榮樂里,177.421408868494,20385.6025394631,"1","0"
"2215",02216.jpg,24.74253918,121.0898119,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d764ad0babfaecc3887e46.jpg,63d764ad0babfaecc3887e46,0,-10,0,新竹縣,竹東鎮,榮華里,新竹縣竹東鎮榮華里,205.411824291533,20281.7067096731,"1","0"
"2216",02217.jpg,24.74333331,121.0891521,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),親子活動|休閒|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d764e20babfa5977887e51.jpg,63d764e20babfa5977887e51,0,-10,0,新竹縣,竹東鎮,榮華里,新竹縣竹東鎮榮華里,284.189311657104,20171.9802892621,"1","0"
"2217",02218.jpg,24.74474564,121.0875406,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),休閒|通學|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d765310babfa28c7887e5c.jpg,63d765310babfa28c7887e5c,0,-10,0,新竹縣,竹東鎮,榮華里,新竹縣竹東鎮榮華里,312.56565022224,19954.279497205,"1","0"
"2218",02219.jpg,24.74602745,121.0856116,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,有汽車行駛,總是如此(100%~95%),通學|休閒|採購食物|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d765780babfa0758887e67.jpg,63d765780babfa0758887e67,0,-10,0,新竹縣,竹東鎮,榮華里,新竹縣竹東鎮榮華里,90.113379111267,19733.0146160155,"1","0"
"2219",02220.jpg,24.74693848,121.0844529,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）|私人佔用（商家、住家）,無車輛行駛,總是如此(100%~95%),親子活動|休閒|通學|採購食物,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d765c50babfa3b2d887e72.jpg,63d765c50babfa3b2d887e72,8.6,3,5,新竹縣,竹東鎮,榮華里,新竹縣竹東鎮榮華里,116.627848451104,19586.8190119373,"1","0"
"2220",02221.jpg,24.74737777,121.0838146,2023/01/30,,6220a7e810be1548e5c8d09a_中梅 韓,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,有設置人行道或騎樓,實體人行道(有實體分隔),輪椅可以通行（寬於100公分）,公共設施阻礙（機電設備）,有機車行駛,總是如此(100%~95%),休閒|通學|採購食物|親子活動,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d766010babfa4f9f887e7d.jpg,63d766010babfa4f9f887e7d,5,-3,2,新竹縣,竹東鎮,榮華里,新竹縣竹東鎮榮華里,186.458605987634,19512.3381445442,"1","0"
"2221",02222.jpg,22.46780556,120.45205,2023/01/30,,63ac08584ee1acca51632813_。 望月,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7785c0babfa3a58887f54.jpg,63d7785c0babfa3a58887f54,0,-10,0,屏東縣,東港鎮,新勝里,屏東縣東港鎮新勝里,397.147816229787,170.98605528928,"1","1"
"2222",02223.jpg,22.46631944,120.4514167,2023/01/30,,63ac08584ee1acca51632813_。 望月,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),採購食物|工作|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7789c0babfa757b887f5f.jpg,63d7789c0babfa757b887f5f,0,-10,0,屏東縣,東港鎮,新勝里,屏東縣東港鎮新勝里,248.902055723311,43.2129706374089,"1","1"
"2223",02224.jpg,22.46624444,120.4513111,2023/01/30,,63ac08584ee1acca51632813_。 望月,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),採購食物|採購日用|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d778c10babfaee6e887f6e.jpg,63d778c10babfaee6e887f6e,0,-10,0,屏東縣,東港鎮,新勝里,屏東縣東港鎮新勝里,237.514205747479,41.5772285408789,"1","1"
"2224",02225.jpg,22.46597778,120.4515917,2023/01/30,,63ac08584ee1acca51632813_。 望月,,,,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）|私人佔用（臨時停車）|公共設施阻礙（有停車格）,有汽車行駛,總是如此(100%~95%),採購食物|採購日用|通學|工作|就醫、照護,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d778ed0babfa111f887f87.jpg,63d778ed0babfa111f887f87,0,-10,0,屏東縣,東港鎮,興台里,屏東縣東港鎮興台里,221.448407926403,82.6013176106414,"1","1"
"2225",02226.jpg,22.46673611,120.4502194,2023/01/30,,63ac08584ee1acca51632813_。 望月,,,,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|私人佔用（臨時停車）|公共設施阻礙（有停車格）,有汽車行駛,總是如此(100%~95%),就醫、照護|採購食物|通學|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d779130babfafca3887f92.jpg,63d779130babfafca3887f92,0,-10,0,屏東縣,東港鎮,興台里,屏東縣東港鎮興台里,282.901037874005,90.8547925201661,"1","1"
"2226",02227.jpg,22.46708333,120.4499889,2023/01/30,,63ac08584ee1acca51632813_。 望月,6220a7e810be1548e5c8d09a_中梅 韓,,資料不足以判定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),採購食物|採購日用|就醫、照護|工作|通學,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d7795d0babfa7b79887fcf.jpg,63d7795d0babfa7b79887fcf,0,-10,0,屏東縣,東港鎮,頂中里,屏東縣東港鎮頂中里,324.746545957902,126.739570376054,"1","1"
"2227",02228.jpg,22.46708333,120.4499889,2023/01/30,,63ac08584ee1acca51632813_。 望月,6220a7e810be1548e5c8d09a_中梅 韓,,資料不足以判定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),通學|就醫、照護|採購食物|工作|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d779820babfaa72d887fe2.jpg,63d779820babfaa72d887fe2,0,-10,0,屏東縣,東港鎮,頂中里,屏東縣東港鎮頂中里,324.746545957902,126.739570376054,"1","1"
"2228",02229.jpg,22.4697,120.4517528,2023/01/30,,63ac08584ee1acca51632813_。 望月,63c660e30babfa100e882244_清秀一哥,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),採購食物|採購日用|就醫、照護|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d779b30babfa3d99887ffb.jpg,63d779b30babfa3d99887ffb,0,-10,0,屏東縣,東港鎮,頂新里,屏東縣東港鎮頂新里,354.660397338237,355.393949822593,"1","1"
"2229",02230.jpg,22.47181667,120.4555194,2023/01/30,,63ac08584ee1acca51632813_。 望月,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/30,2023/01/30,有設置人行道或騎樓,騎樓,輪椅可以通行（寬於100公分）,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),採購食物|採購日用|通學|工作,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d779d10babfa58bc888008.jpg,63d779d10babfa58bc888008,2.6,-7,0,屏東縣,東港鎮,興東里,屏東縣東港鎮興東里,151.133461037604,740.701332240783,"1","0"
"2230",02231.jpg,22.47501111,120.4595639,2023/01/30,,63ac08584ee1acca51632813_。 望月,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓|私人佔用（臨時停車）|私人佔用（商家、住家）,有汽車行駛,總是如此(100%~95%),就醫、照護|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d77a310babfabc2088801e.jpg,63d77a310babfabc2088801e,0,-10,0,屏東縣,東港鎮,興東里,屏東縣東港鎮興東里,539.803136929464,1280.57184605303,"0","0"
"2231",02232.jpg,22.47955278,120.4658583,2023/01/30,,63ac08584ee1acca51632813_。 望月,6220a7e810be1548e5c8d09a_中梅 韓,,符合規定,2023/01/30,2023/01/30,沒有設置人行道或騎樓,沒有人行道或騎樓,沒有人行道或騎樓,私人佔用（商家、住家）|私人佔用（臨時停車）,有汽車行駛,總是如此(100%~95%),通學|採購食物|採購日用,,,https://commutag.agawork.tw//static/upload/dataset/63528cc34f042e88cc951433/image/63d77a5b0babfab5f4888034.jpg,63d77a5b0babfab5f4888034,0,-10,0,屏東縣,東港鎮,興東里,屏東縣東港鎮興東里,158.646402629116,2094.24865434986,"1","0"
